config_str,phase,epoch,Metric,Performance,action_dim,batch_size,drop_prob,gamma,hidden_dim,lr,num_epochs,num_hidden,option,state_dim,target_update,use_scheduler
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,0,loss,1.3188412236105747,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,1,loss,1.3400546962580873,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,0,value,1.3188412236105747,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,1,value,1.3400546962580873,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,0,empirical_value,1.3188412236105747,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,train,1,empirical_value,1.3400546962580873,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,0,loss,1.5205541276882957,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,1,loss,1.282896609779756,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,0,value,1.5205541276882957,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,1,value,1.282896609779756,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,0,empirical_value,1.5205541276882957,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
action_dim_25batch_size_512_drop_prob_0.0_gamma_0.9_hidden_dim_128_lr_0.0001_num_epochs_2_num_hidden_10_option_linear_state_dim_46_target_update_10_use_scheduler_False_time_311342,val,1,empirical_value,1.282896609779756,25,512,0.0,0.9,128,0.0001,2,10,linear,46,10,False
